value,flagInfo,parameter,period,coordinates,summary,coverage
5.38,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-23T15:00:00Z', 'local': '2021-01-24T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-24T15:00:00Z', 'local': '2021-01-25T00:00:00+09:00'}}",,"{'min': 1.7999999523162842, 'q02': 2.1679999828338623, 'q25': 4.074999809265137, 'median': 4.900000095367432, 'q75': 6.875, 'q98': 8.824000358581543, 'max': 9.100000381469727, 'avg': 5.383333206176758, 'sd': 1.946382761001587}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-23T16:00:00Z', 'local': '2021-01-24T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-24T15:00:00Z', 'local': '2021-01-25T00:00:00+09:00'}}"
10.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-24T15:00:00Z', 'local': '2021-01-25T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-25T15:00:00Z', 'local': '2021-01-26T00:00:00+09:00'}}",,"{'min': 6.5, 'q02': 6.5, 'q25': 7.074999809265137, 'median': 8.300000190734863, 'q75': 10.25, 'q98': 20.670000076293945, 'max': 20.899999618530273, 'avg': 10.058333396911621, 'sd': 4.527012348175049}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-24T16:00:00Z', 'local': '2021-01-25T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-25T15:00:00Z', 'local': '2021-01-26T00:00:00+09:00'}}"
23.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-25T15:00:00Z', 'local': '2021-01-26T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-26T15:00:00Z', 'local': '2021-01-27T00:00:00+09:00'}}",,"{'min': 10.899999618530273, 'q02': 11.784000396728516, 'q25': 18.299999237060547, 'median': 21.399999618530273, 'q75': 29.274999618530273, 'q98': 39.10599899291992, 'max': 40.5, 'avg': 23.27777862548828, 'sd': 8.05777359008789}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 18, 'observedInterval': '18:00:00', 'percentComplete': 75.0, 'percentCoverage': 75.0, 'datetimeFrom': {'utc': '2021-01-25T16:00:00Z', 'local': '2021-01-26T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-26T13:00:00Z', 'local': '2021-01-26T22:00:00+09:00'}}"
10.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-26T15:00:00Z', 'local': '2021-01-27T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-27T15:00:00Z', 'local': '2021-01-28T00:00:00+09:00'}}",,"{'min': 3.299999952316284, 'q02': 3.299999952316284, 'q25': 5.574999809265137, 'median': 8.0, 'q75': 13.149999618530273, 'q98': 30.549999237060547, 'max': 31.700000762939453, 'avg': 10.837499618530273, 'sd': 8.051346778869629}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-26T16:00:00Z', 'local': '2021-01-27T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-27T15:00:00Z', 'local': '2021-01-28T00:00:00+09:00'}}"
8.44,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-27T15:00:00Z', 'local': '2021-01-28T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-28T15:00:00Z', 'local': '2021-01-29T00:00:00+09:00'}}",,"{'min': 3.9000000953674316, 'q02': 4.296000003814697, 'q25': 6.199999809265137, 'median': 8.800000190734863, 'q75': 9.399999618530273, 'q98': 15.84000015258789, 'max': 17.600000381469727, 'avg': 8.439130783081055, 'sd': 3.097468137741089}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 23, 'observedInterval': '23:00:00', 'percentComplete': 96.0, 'percentCoverage': 96.0, 'datetimeFrom': {'utc': '2021-01-27T16:00:00Z', 'local': '2021-01-28T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-28T15:00:00Z', 'local': '2021-01-29T00:00:00+09:00'}}"
5.46,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-28T15:00:00Z', 'local': '2021-01-29T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-29T15:00:00Z', 'local': '2021-01-30T00:00:00+09:00'}}",,"{'min': 4.599999904632568, 'q02': 4.691999912261963, 'q25': 5.074999809265137, 'median': 5.400000095367432, 'q75': 5.775000095367432, 'q98': 6.507999897003174, 'max': 6.599999904632568, 'avg': 5.458333492279053, 'sd': 0.5594381093978882}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-28T16:00:00Z', 'local': '2021-01-29T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-29T15:00:00Z', 'local': '2021-01-30T00:00:00+09:00'}}"
14.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-29T15:00:00Z', 'local': '2021-01-30T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-30T15:00:00Z', 'local': '2021-01-31T00:00:00+09:00'}}",,"{'min': 6.400000095367432, 'q02': 6.492000102996826, 'q25': 7.300000190734863, 'median': 12.649999618530273, 'q75': 19.899999618530273, 'q98': 29.416000366210938, 'max': 29.600000381469727, 'avg': 14.808333396911621, 'sd': 7.951096057891846}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-29T16:00:00Z', 'local': '2021-01-30T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-30T15:00:00Z', 'local': '2021-01-31T00:00:00+09:00'}}"
15.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-30T15:00:00Z', 'local': '2021-01-31T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-31T15:00:00Z', 'local': '2021-02-01T00:00:00+09:00'}}",,"{'min': 10.899999618530273, 'q02': 10.991999626159668, 'q25': 12.600000381469727, 'median': 15.399999618530273, 'q75': 17.524999618530273, 'q98': 21.246000289916992, 'max': 23.5, 'avg': 15.220833778381348, 'sd': 3.1274352073669434}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-30T16:00:00Z', 'local': '2021-01-31T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-31T15:00:00Z', 'local': '2021-02-01T00:00:00+09:00'}}"
29.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-31T15:00:00Z', 'local': '2021-02-01T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-01T15:00:00Z', 'local': '2021-02-02T00:00:00+09:00'}}",,"{'min': 9.699999809265137, 'q02': 9.972000122070312, 'q25': 14.350000381469727, 'median': 23.899999618530273, 'q75': 45.25, 'q98': 60.81800079345703, 'max': 61.599998474121094, 'avg': 29.933332443237305, 'sd': 18.408309936523438}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 18, 'observedInterval': '18:00:00', 'percentComplete': 75.0, 'percentCoverage': 75.0, 'datetimeFrom': {'utc': '2021-01-31T16:00:00Z', 'local': '2021-02-01T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-01T15:00:00Z', 'local': '2021-02-02T00:00:00+09:00'}}"
9.67,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-02-01T15:00:00Z', 'local': '2021-02-02T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-02T15:00:00Z', 'local': '2021-02-03T00:00:00+09:00'}}",,"{'min': 7.5, 'q02': 7.546000003814697, 'q25': 8.175000190734863, 'median': 9.050000190734863, 'q75': 10.649999618530273, 'q98': 13.723999977111816, 'max': 14.0, 'avg': 9.670833587646484, 'sd': 1.9022822380065918}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-02-01T16:00:00Z', 'local': '2021-02-02T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-02T15:00:00Z', 'local': '2021-02-03T00:00:00+09:00'}}"
11.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-02-02T15:00:00Z', 'local': '2021-02-03T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-03T15:00:00Z', 'local': '2021-02-04T00:00:00+09:00'}}",,"{'min': 9.5, 'q02': 9.5, 'q25': 9.800000190734863, 'median': 10.399999618530273, 'q75': 11.699999809265137, 'q98': 14.859999656677246, 'max': 15.300000190734863, 'avg': 11.123809814453125, 'sd': 1.7750787734985352}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2021-02-02T16:00:00Z', 'local': '2021-02-03T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-03T12:00:00Z', 'local': '2021-02-03T21:00:00+09:00'}}"
8.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-02-03T15:00:00Z', 'local': '2021-02-04T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-04T15:00:00Z', 'local': '2021-02-05T00:00:00+09:00'}}",,"{'min': 3.299999952316284, 'q02': 3.3919999599456787, 'q25': 5.025000095367432, 'median': 5.75, 'q75': 7.699999809265137, 'q98': 27.483999252319336, 'max': 31.899999618530273, 'avg': 8.104166984558105, 'sd': 6.569526195526123}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-02-03T16:00:00Z', 'local': '2021-02-04T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-04T15:00:00Z', 'local': '2021-02-05T00:00:00+09:00'}}"
8.48,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-02-04T15:00:00Z', 'local': '2021-02-05T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-05T15:00:00Z', 'local': '2021-02-06T00:00:00+09:00'}}",,"{'min': 6.099999904632568, 'q02': 6.23799991607666, 'q25': 7.449999809265137, 'median': 8.300000190734863, 'q75': 9.449999809265137, 'q98': 11.618000030517578, 'max': 12.399999618530273, 'avg': 8.479166984558105, 'sd': 1.5113998651504517}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-02-04T16:00:00Z', 'local': '2021-02-05T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-05T15:00:00Z', 'local': '2021-02-06T00:00:00+09:00'}}"
31.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-02-05T15:00:00Z', 'local': '2021-02-06T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-06T15:00:00Z', 'local': '2021-02-07T00:00:00+09:00'}}",,"{'min': 6.300000190734863, 'q02': 6.426000118255615, 'q25': 11.25, 'median': 29.75, 'q75': 51.625, 'q98': 58.39799880981445, 'max': 59.70000076293945, 'avg': 31.754545211791992, 'sd': 20.95716094970703}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2021-02-05T16:00:00Z', 'local': '2021-02-06T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-06T13:00:00Z', 'local': '2021-02-06T22:00:00+09:00'}}"
18.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-02-06T15:00:00Z', 'local': '2021-02-07T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-07T15:00:00Z', 'local': '2021-02-08T00:00:00+09:00'}}",,"{'min': 4.699999809265137, 'q02': 4.72599983215332, 'q25': 7.949999809265137, 'median': 14.050000190734863, 'q75': 18.399999618530273, 'q98': 52.23400115966797, 'max': 53.29999923706055, 'avg': 18.55714225769043, 'sd': 15.7163667678833}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 14, 'observedInterval': '14:00:00', 'percentComplete': 58.0, 'percentCoverage': 58.0, 'datetimeFrom': {'utc': '2021-02-07T02:00:00Z', 'local': '2021-02-07T11:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-07T15:00:00Z', 'local': '2021-02-08T00:00:00+09:00'}}"
9.29,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-02-07T15:00:00Z', 'local': '2021-02-08T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-08T15:00:00Z', 'local': '2021-02-09T00:00:00+09:00'}}",,"{'min': 4.300000190734863, 'q02': 4.331999778747559, 'q25': 5.0, 'median': 10.399999618530273, 'q75': 11.699999809265137, 'q98': 15.199999809265137, 'max': 15.199999809265137, 'avg': 9.29411792755127, 'sd': 3.9691734313964844}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 17, 'observedInterval': '17:00:00', 'percentComplete': 71.0, 'percentCoverage': 71.0, 'datetimeFrom': {'utc': '2021-02-07T16:00:00Z', 'local': '2021-02-08T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-02-08T08:00:00Z', 'local': '2021-02-08T17:00:00+09:00'}}"
37.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-03-10T15:00:00Z', 'local': '2021-03-11T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-11T15:00:00Z', 'local': '2021-03-12T00:00:00+09:00'}}",,"{'min': 24.0, 'q02': 24.360000610351562, 'q25': 29.174999237060547, 'median': 33.95000076293945, 'q75': 47.57500076293945, 'q98': 53.41999816894531, 'max': 54.5, 'avg': 37.369998931884766, 'sd': 10.92642593383789}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 10, 'observedInterval': '10:00:00', 'percentComplete': 42.0, 'percentCoverage': 42.0, 'datetimeFrom': {'utc': '2021-03-11T06:00:00Z', 'local': '2021-03-11T15:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-11T15:00:00Z', 'local': '2021-03-12T00:00:00+09:00'}}"
29.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-03-11T15:00:00Z', 'local': '2021-03-12T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-12T15:00:00Z', 'local': '2021-03-13T00:00:00+09:00'}}",,"{'min': 9.399999618530273, 'q02': 9.630000114440918, 'q25': 14.949999809265137, 'median': 33.20000076293945, 'q75': 46.625, 'q98': 48.16999816894531, 'max': 48.400001525878906, 'avg': 29.662500381469727, 'sd': 15.285622596740723}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-03-11T16:00:00Z', 'local': '2021-03-12T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-12T15:00:00Z', 'local': '2021-03-13T00:00:00+09:00'}}"
25.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-03-12T15:00:00Z', 'local': '2021-03-13T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-13T15:00:00Z', 'local': '2021-03-14T00:00:00+09:00'}}",,"{'min': 19.399999618530273, 'q02': 20.31999969482422, 'q25': 22.774999618530273, 'median': 24.299999237060547, 'q75': 26.375, 'q98': 37.72800064086914, 'max': 39.20000076293945, 'avg': 25.579166412353516, 'sd': 4.532297611236572}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-03-12T16:00:00Z', 'local': '2021-03-13T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-13T15:00:00Z', 'local': '2021-03-14T00:00:00+09:00'}}"
44.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-03-13T15:00:00Z', 'local': '2021-03-14T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-14T15:00:00Z', 'local': '2021-03-15T00:00:00+09:00'}}",,"{'min': 31.100000381469727, 'q02': 31.214000701904297, 'q25': 36.650001525878906, 'median': 43.04999923706055, 'q75': 54.0, 'q98': 57.619998931884766, 'max': 58.0, 'avg': 44.54999923706055, 'sd': 9.11877727508545}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 20, 'observedInterval': '20:00:00', 'percentComplete': 83.0, 'percentCoverage': 83.0, 'datetimeFrom': {'utc': '2021-03-13T16:00:00Z', 'local': '2021-03-14T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-14T15:00:00Z', 'local': '2021-03-15T00:00:00+09:00'}}"
46.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-03-14T15:00:00Z', 'local': '2021-03-15T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-15T15:00:00Z', 'local': '2021-03-16T00:00:00+09:00'}}",,"{'min': 26.799999237060547, 'q02': 26.926000595092773, 'q25': 35.0, 'median': 48.54999923706055, 'q75': 55.57500076293945, 'q98': 63.7859992980957, 'max': 64.5, 'avg': 46.1136360168457, 'sd': 12.301966667175293}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2021-03-14T16:00:00Z', 'local': '2021-03-15T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-15T13:00:00Z', 'local': '2021-03-15T22:00:00+09:00'}}"
3.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-03-15T15:00:00Z', 'local': '2021-03-16T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-16T15:00:00Z', 'local': '2021-03-17T00:00:00+09:00'}}",,"{'min': 3.700000047683716, 'q02': 3.700000047683716, 'q25': 3.700000047683716, 'median': 3.700000047683716, 'q75': 3.700000047683716, 'q98': 3.700000047683716, 'max': 3.700000047683716, 'avg': 3.700000047683716, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2021-03-16T03:00:00Z', 'local': '2021-03-16T12:00:00+09:00'}, 'datetimeTo': {'utc': '2021-03-16T03:00:00Z', 'local': '2021-03-16T12:00:00+09:00'}}"
