date,city,pm25
2019-01-27,Paris,10.170995712280273
2019-01-28,Paris,13.194281419118246
2019-01-29,Paris,9.081457455952963
2019-01-30,Paris,13.099350611368815
2019-01-31,Paris,14.178265253702799
2019-02-01,Paris,12.582913080851236
2019-02-02,Paris,14.17735481262207
2019-02-03,Paris,19.63523228963216
2019-02-04,Paris,14.587830861409506
2019-02-10,Paris,10.963507652282715
2019-02-11,Paris,21.59999990463257
2019-02-12,Paris,29.960606892903645
2019-02-13,Paris,29.044444402058918
2019-02-14,Paris,30.751501719156902
2019-02-15,Paris,65.30000305175781
2019-02-16,Paris,29.306535720825195
2019-02-17,Paris,26.222222646077473
2019-02-18,Paris,14.540277481079102
2019-02-19,Paris,21.633333524068195
2019-02-20,Paris,45.57058842976888
2019-02-21,Paris,48.894142150878906
2019-02-22,Paris,22.55180549621582
2019-02-23,Paris,18.729589462280273
2019-02-24,Paris,20.71020571390788
2019-02-25,Paris,26.004166920979817
2019-02-26,Paris,43.512499491373696
2019-02-27,Paris,25.866665522257488
2019-02-28,Paris,12.161111195882162
2019-03-01,Paris,10.415277798970541
2019-03-02,Paris,7.909722010294597
2019-03-03,Paris,6.204166730244954
2019-03-04,Paris,8.57361125946045
2019-03-05,Paris,11.683333079020182
2019-03-06,Paris,6.633333206176758
2019-03-07,Paris,8.888888835906982
2019-03-08,Paris,8.84583330154419
2019-03-09,Paris,7.108333587646484
2019-03-10,Paris,7.768055438995361
2019-03-11,Paris,8.879166603088379
2019-03-12,Paris,7.48017692565918
2019-03-13,Paris,9.400000095367432
2019-03-14,Paris,5.926086982091268
2019-03-15,Paris,7.336111068725586
2019-03-16,Paris,6.5368421872456866
2019-03-17,Paris,8.033928712209066
2019-03-18,Paris,18.072222391764324
2019-03-19,Paris,27.008333206176758
2019-03-20,Paris,24.57361094156901
2019-03-21,Paris,29.57638931274414
2019-03-22,Paris,33.69722239176432
2019-03-23,Paris,29.590403874715168
2019-03-24,Paris,10.131944338480631
2019-03-25,Paris,11.179166793823242
2019-03-26,Paris,19.413888931274414
2019-03-27,Paris,30.551388422648113
2019-03-28,Paris,24.331193288167317
2019-03-29,Paris,24.404761632283527
2019-03-30,Paris,28.066666920979817
2019-03-31,Paris,26.955554962158203
2019-04-01,Paris,17.150000254313152
2019-04-02,Paris,6.868055661519368
