value,flagInfo,parameter,period,coordinates,summary,coverage
14.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-08T22:00:00Z', 'local': '2023-09-09T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-09T22:00:00Z', 'local': '2023-09-10T00:00:00+02:00'}}",,"{'min': 6.440000057220459, 'q02': 6.48799991607666, 'q25': 7.639999866485596, 'median': 15.5600004196167, 'q75': 19.479999542236328, 'q98': 26.3700008392334, 'max': 30.06999969482422, 'avg': 14.50761890411377, 'sd': 6.814329147338867}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-09-09T00:00:00Z', 'local': '2023-09-09T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-09T20:00:00Z', 'local': '2023-09-09T22:00:00+02:00'}}"
16.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-09T22:00:00Z', 'local': '2023-09-10T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-10T22:00:00Z', 'local': '2023-09-11T00:00:00+02:00'}}",,"{'min': 7.659999847412109, 'q02': 7.677999973297119, 'q25': 8.739999771118164, 'median': 16.079999923706055, 'q75': 24.040000915527344, 'q98': 25.83919906616211, 'max': 25.850000381469727, 'avg': 16.73526382446289, 'sd': 7.631809234619141}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 19, 'observedInterval': '19:00:00', 'percentComplete': 79.0, 'percentCoverage': 79.0, 'datetimeFrom': {'utc': '2023-09-10T00:00:00Z', 'local': '2023-09-10T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-10T18:00:00Z', 'local': '2023-09-10T20:00:00+02:00'}}"
17.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-10T22:00:00Z', 'local': '2023-09-11T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-11T22:00:00Z', 'local': '2023-09-12T00:00:00+02:00'}}",,"{'min': 9.239999771118164, 'q02': 9.699999809265137, 'q25': 11.819999694824219, 'median': 19.969999313354492, 'q75': 22.920000076293945, 'q98': 25.6299991607666, 'max': 26.010000228881836, 'avg': 17.389999389648438, 'sd': 5.748023986816406}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-09-11T00:00:00Z', 'local': '2023-09-11T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-11T20:00:00Z', 'local': '2023-09-11T22:00:00+02:00'}}"
16.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-11T22:00:00Z', 'local': '2023-09-12T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-12T22:00:00Z', 'local': '2023-09-13T00:00:00+02:00'}}",,"{'min': 5.409999847412109, 'q02': 5.533999919891357, 'q25': 13.720000267028809, 'median': 16.989999771118164, 'q75': 22.360000610351562, 'q98': 30.011999130249023, 'max': 32.060001373291016, 'avg': 16.648571014404297, 'sd': 7.606875896453857}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-09-12T00:00:00Z', 'local': '2023-09-12T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-12T20:00:00Z', 'local': '2023-09-12T22:00:00+02:00'}}"
8.33,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-12T22:00:00Z', 'local': '2023-09-13T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-13T22:00:00Z', 'local': '2023-09-14T00:00:00+02:00'}}",,"{'min': 4.53000020980835, 'q02': 4.769400119781494, 'q25': 5.769999980926514, 'median': 6.84499979019165, 'q75': 10.192500114440918, 'q98': 15.249199867248535, 'max': 15.770000457763672, 'avg': 8.325454711914062, 'sd': 3.397630453109741}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-09-13T00:00:00Z', 'local': '2023-09-13T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-13T21:00:00Z', 'local': '2023-09-13T23:00:00+02:00'}}"
5.81,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-13T22:00:00Z', 'local': '2023-09-14T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-14T22:00:00Z', 'local': '2023-09-15T00:00:00+02:00'}}",,"{'min': 4.400000095367432, 'q02': 4.433599948883057, 'q25': 4.815000057220459, 'median': 5.364999771118164, 'q75': 6.710000038146973, 'q98': 8.708399772644043, 'max': 8.90999984741211, 'avg': 5.807727336883545, 'sd': 1.2902932167053223}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-09-14T00:00:00Z', 'local': '2023-09-14T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-14T21:00:00Z', 'local': '2023-09-14T23:00:00+02:00'}}"
6.38,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-14T22:00:00Z', 'local': '2023-09-15T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-15T22:00:00Z', 'local': '2023-09-16T00:00:00+02:00'}}",,"{'min': 4.75, 'q02': 4.875999927520752, 'q25': 5.559999942779541, 'median': 6.320000171661377, 'q75': 7.244999885559082, 'q98': 8.338399887084961, 'max': 8.630000114440918, 'avg': 6.377894878387451, 'sd': 1.0856927633285522}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 19, 'observedInterval': '19:00:00', 'percentComplete': 79.0, 'percentCoverage': 79.0, 'datetimeFrom': {'utc': '2023-09-15T00:00:00Z', 'local': '2023-09-15T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-15T18:00:00Z', 'local': '2023-09-15T20:00:00+02:00'}}"
7.27,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-15T22:00:00Z', 'local': '2023-09-16T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-16T22:00:00Z', 'local': '2023-09-17T00:00:00+02:00'}}",,"{'min': 5.820000171661377, 'q02': 5.841000080108643, 'q25': 6.09499979019165, 'median': 6.425000190734863, 'q75': 7.014999866485596, 'q98': 13.451199531555176, 'max': 14.5600004196167, 'avg': 7.266818046569824, 'sd': 2.2050857543945312}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-09-16T00:00:00Z', 'local': '2023-09-16T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-16T21:00:00Z', 'local': '2023-09-16T23:00:00+02:00'}}"
11.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-16T22:00:00Z', 'local': '2023-09-17T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-17T22:00:00Z', 'local': '2023-09-18T00:00:00+02:00'}}",,"{'min': 6.239999771118164, 'q02': 6.659999847412109, 'q25': 8.579999923706055, 'median': 12.430000305175781, 'q75': 13.979999542236328, 'q98': 15.732000350952148, 'max': 15.819999694824219, 'avg': 11.689047813415527, 'sd': 3.044888973236084}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-09-17T00:00:00Z', 'local': '2023-09-17T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-17T20:00:00Z', 'local': '2023-09-17T22:00:00+02:00'}}"
10.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-17T22:00:00Z', 'local': '2023-09-18T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-18T22:00:00Z', 'local': '2023-09-19T00:00:00+02:00'}}",,"{'min': 6.5, 'q02': 6.777200222015381, 'q25': 8.4375, 'median': 9.59000015258789, 'q75': 13.25, 'q98': 14.638799667358398, 'max': 14.789999961853027, 'avg': 10.599090576171875, 'sd': 2.6787967681884766}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-09-18T00:00:00Z', 'local': '2023-09-18T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-18T21:00:00Z', 'local': '2023-09-18T23:00:00+02:00'}}"
6.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-18T22:00:00Z', 'local': '2023-09-19T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-19T22:00:00Z', 'local': '2023-09-20T00:00:00+02:00'}}",,"{'min': 4.25, 'q02': 4.279399871826172, 'q25': 5.347499847412109, 'median': 6.465000152587891, 'q75': 7.454999923706055, 'q98': 12.494799613952637, 'max': 13.149999618530273, 'avg': 6.795454502105713, 'sd': 2.2259416580200195}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-09-19T00:00:00Z', 'local': '2023-09-19T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-19T21:00:00Z', 'local': '2023-09-19T23:00:00+02:00'}}"
6.51,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-19T22:00:00Z', 'local': '2023-09-20T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-20T22:00:00Z', 'local': '2023-09-21T00:00:00+02:00'}}",,"{'min': 5.420000076293945, 'q02': 5.495999813079834, 'q25': 5.769999980926514, 'median': 6.119999885559082, 'q75': 6.400000095367432, 'q98': 9.39799976348877, 'max': 9.609999656677246, 'avg': 6.505238056182861, 'sd': 1.1509805917739868}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-09-20T00:00:00Z', 'local': '2023-09-20T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-20T20:00:00Z', 'local': '2023-09-20T22:00:00+02:00'}}"
6.64,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-20T22:00:00Z', 'local': '2023-09-21T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-21T22:00:00Z', 'local': '2023-09-22T00:00:00+02:00'}}",,"{'min': 4.75, 'q02': 4.772799968719482, 'q25': 5.760000228881836, 'median': 6.15500020980835, 'q75': 7.204999923706055, 'q98': 9.867199897766113, 'max': 10.270000457763672, 'avg': 6.639500141143799, 'sd': 1.579848289489746}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 20, 'observedInterval': '20:00:00', 'percentComplete': 83.0, 'percentCoverage': 83.0, 'datetimeFrom': {'utc': '2023-09-21T00:00:00Z', 'local': '2023-09-21T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-21T19:00:00Z', 'local': '2023-09-21T21:00:00+02:00'}}"
6.98,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-21T22:00:00Z', 'local': '2023-09-22T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-22T22:00:00Z', 'local': '2023-09-23T00:00:00+02:00'}}",,"{'min': 4.099999904632568, 'q02': 4.122799873352051, 'q25': 5.420000076293945, 'median': 6.434999942779541, 'q75': 8.149999618530273, 'q98': 12.189399719238281, 'max': 12.710000038146973, 'avg': 6.978000164031982, 'sd': 2.340383768081665}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 20, 'observedInterval': '20:00:00', 'percentComplete': 83.0, 'percentCoverage': 83.0, 'datetimeFrom': {'utc': '2023-09-22T00:00:00Z', 'local': '2023-09-22T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-22T19:00:00Z', 'local': '2023-09-22T21:00:00+02:00'}}"
6.19,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-22T22:00:00Z', 'local': '2023-09-23T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-23T22:00:00Z', 'local': '2023-09-24T00:00:00+02:00'}}",,"{'min': 2.9000000953674316, 'q02': 2.9119999408721924, 'q25': 3.549999952316284, 'median': 4.389999866485596, 'q75': 7.269999980926514, 'q98': 16.43400001525879, 'max': 18.350000381469727, 'avg': 6.186666488647461, 'sd': 3.9906206130981445}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-09-23T00:00:00Z', 'local': '2023-09-23T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-23T20:00:00Z', 'local': '2023-09-23T22:00:00+02:00'}}"
8.05,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-23T22:00:00Z', 'local': '2023-09-24T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-24T22:00:00Z', 'local': '2023-09-25T00:00:00+02:00'}}",,"{'min': 4.590000152587891, 'q02': 4.665599822998047, 'q25': 6.335000038146973, 'median': 7.96999979019165, 'q75': 9.529999732971191, 'q98': 11.753600120544434, 'max': 12.140000343322754, 'avg': 8.045454978942871, 'sd': 2.1427457332611084}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-09-24T00:00:00Z', 'local': '2023-09-24T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-24T21:00:00Z', 'local': '2023-09-24T23:00:00+02:00'}}"
8.12,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-24T22:00:00Z', 'local': '2023-09-25T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-25T22:00:00Z', 'local': '2023-09-26T00:00:00+02:00'}}",,"{'min': 4.440000057220459, 'q02': 4.535999774932861, 'q25': 7.119999885559082, 'median': 8.470000267028809, 'q75': 8.979999542236328, 'q98': 10.833999633789062, 'max': 11.09000015258789, 'avg': 8.121428489685059, 'sd': 1.8354434967041016}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-09-25T00:00:00Z', 'local': '2023-09-25T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-25T20:00:00Z', 'local': '2023-09-25T22:00:00+02:00'}}"
13.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-25T22:00:00Z', 'local': '2023-09-26T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-26T22:00:00Z', 'local': '2023-09-27T00:00:00+02:00'}}",,"{'min': 10.140000343322754, 'q02': 10.178000450134277, 'q25': 12.4975004196167, 'median': 13.619999885559082, 'q75': 15.15250015258789, 'q98': 18.507400512695312, 'max': 18.610000610351562, 'avg': 13.9375, 'sd': 2.5153818130493164}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 20, 'observedInterval': '20:00:00', 'percentComplete': 83.0, 'percentCoverage': 83.0, 'datetimeFrom': {'utc': '2023-09-26T00:00:00Z', 'local': '2023-09-26T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-26T19:00:00Z', 'local': '2023-09-26T21:00:00+02:00'}}"
17.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-26T22:00:00Z', 'local': '2023-09-27T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-27T22:00:00Z', 'local': '2023-09-28T00:00:00+02:00'}}",,"{'min': 10.010000228881836, 'q02': 10.104999542236328, 'q25': 14.359999656677246, 'median': 17.94499969482422, 'q75': 19.832500457763672, 'q98': 21.82939910888672, 'max': 22.15999984741211, 'avg': 16.964000701904297, 'sd': 3.8733413219451904}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 20, 'observedInterval': '20:00:00', 'percentComplete': 83.0, 'percentCoverage': 83.0, 'datetimeFrom': {'utc': '2023-09-27T00:00:00Z', 'local': '2023-09-27T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-27T19:00:00Z', 'local': '2023-09-27T21:00:00+02:00'}}"
18.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-27T22:00:00Z', 'local': '2023-09-28T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-28T22:00:00Z', 'local': '2023-09-29T00:00:00+02:00'}}",,"{'min': 9.34000015258789, 'q02': 9.444999694824219, 'q25': 13.225000381469727, 'median': 18.110000610351562, 'q75': 19.712499618530273, 'q98': 35.623600006103516, 'max': 36.220001220703125, 'avg': 18.849544525146484, 'sd': 7.742043972015381}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-09-28T00:00:00Z', 'local': '2023-09-28T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-28T21:00:00Z', 'local': '2023-09-28T23:00:00+02:00'}}"
16.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-28T22:00:00Z', 'local': '2023-09-29T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-29T22:00:00Z', 'local': '2023-09-30T00:00:00+02:00'}}",,"{'min': 11.8100004196167, 'q02': 11.823599815368652, 'q25': 12.9375, 'median': 15.930000305175781, 'q75': 20.2450008392334, 'q98': 22.869400024414062, 'max': 23.239999771118164, 'avg': 16.709999084472656, 'sd': 4.033452987670898}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 18, 'observedInterval': '18:00:00', 'percentComplete': 75.0, 'percentCoverage': 75.0, 'datetimeFrom': {'utc': '2023-09-29T00:00:00Z', 'local': '2023-09-29T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-29T17:00:00Z', 'local': '2023-09-29T19:00:00+02:00'}}"
7.51,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-29T22:00:00Z', 'local': '2023-09-30T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-30T22:00:00Z', 'local': '2023-10-01T00:00:00+02:00'}}",,"{'min': 3.8499999046325684, 'q02': 4.29640007019043, 'q25': 6.460000038146973, 'median': 7.570000171661377, 'q75': 8.125, 'q98': 13.179200172424316, 'max': 15.890000343322754, 'avg': 7.507368564605713, 'sd': 2.3689913749694824}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 19, 'observedInterval': '19:00:00', 'percentComplete': 79.0, 'percentCoverage': 79.0, 'datetimeFrom': {'utc': '2023-09-30T00:00:00Z', 'local': '2023-09-30T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-09-30T18:00:00Z', 'local': '2023-09-30T20:00:00+02:00'}}"
9.12,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-09-30T22:00:00Z', 'local': '2023-10-01T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-01T22:00:00Z', 'local': '2023-10-02T00:00:00+02:00'}}",,"{'min': 7.449999809265137, 'q02': 7.470399856567383, 'q25': 8.132499694824219, 'median': 8.84000015258789, 'q75': 9.362500190734863, 'q98': 13.322799682617188, 'max': 14.369999885559082, 'avg': 9.119999885559082, 'sd': 1.6404662132263184}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 18, 'observedInterval': '18:00:00', 'percentComplete': 75.0, 'percentCoverage': 75.0, 'datetimeFrom': {'utc': '2023-10-01T00:00:00Z', 'local': '2023-10-01T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-01T17:00:00Z', 'local': '2023-10-01T19:00:00+02:00'}}"
11.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-10-01T22:00:00Z', 'local': '2023-10-02T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-02T22:00:00Z', 'local': '2023-10-03T00:00:00+02:00'}}",,"{'min': 7.179999828338623, 'q02': 7.4446001052856445, 'q25': 8.542499542236328, 'median': 9.875, 'q75': 11.220000267028809, 'q98': 21.201400756835938, 'max': 21.760000228881836, 'avg': 11.552727699279785, 'sd': 4.493502616882324}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-10-02T00:00:00Z', 'local': '2023-10-02T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-02T21:00:00Z', 'local': '2023-10-02T23:00:00+02:00'}}"
11.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-10-02T22:00:00Z', 'local': '2023-10-03T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-03T22:00:00Z', 'local': '2023-10-04T00:00:00+02:00'}}",,"{'min': 3.9000000953674316, 'q02': 4.093800067901611, 'q25': 10.457500457763672, 'median': 13.265000343322754, 'q75': 13.682499885559082, 'q98': 14.906399726867676, 'max': 15.369999885559082, 'avg': 11.763500213623047, 'sd': 3.085982322692871}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 20, 'observedInterval': '20:00:00', 'percentComplete': 83.0, 'percentCoverage': 83.0, 'datetimeFrom': {'utc': '2023-10-03T00:00:00Z', 'local': '2023-10-03T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-03T19:00:00Z', 'local': '2023-10-03T21:00:00+02:00'}}"
7.85,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-10-03T22:00:00Z', 'local': '2023-10-04T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-04T22:00:00Z', 'local': '2023-10-05T00:00:00+02:00'}}",,"{'min': 5.369999885559082, 'q02': 5.369999885559082, 'q25': 6.474999904632568, 'median': 7.130000114440918, 'q75': 8.625, 'q98': 12.928799629211426, 'max': 13.800000190734863, 'avg': 7.845789432525635, 'sd': 2.352288007736206}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 19, 'observedInterval': '19:00:00', 'percentComplete': 79.0, 'percentCoverage': 79.0, 'datetimeFrom': {'utc': '2023-10-04T00:00:00Z', 'local': '2023-10-04T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-04T21:00:00Z', 'local': '2023-10-04T23:00:00+02:00'}}"
7.16,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-10-04T22:00:00Z', 'local': '2023-10-05T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-05T22:00:00Z', 'local': '2023-10-06T00:00:00+02:00'}}",,"{'min': 4.190000057220459, 'q02': 4.314000129699707, 'q25': 6.96999979019165, 'median': 7.46999979019165, 'q75': 7.78000020980835, 'q98': 9.027999877929688, 'max': 9.520000457763672, 'avg': 7.164762020111084, 'sd': 1.2494903802871704}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-10-05T00:00:00Z', 'local': '2023-10-05T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-05T20:00:00Z', 'local': '2023-10-05T22:00:00+02:00'}}"
11.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-10-05T22:00:00Z', 'local': '2023-10-06T00:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-06T22:00:00Z', 'local': '2023-10-07T00:00:00+02:00'}}",,"{'min': 7.059999942779541, 'q02': 7.4944000244140625, 'q25': 9.359999656677246, 'median': 10.25, 'q75': 14.020000457763672, 'q98': 15.5108003616333, 'max': 15.59000015258789, 'avg': 11.193845748901367, 'sd': 2.7527427673339844}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 13, 'observedInterval': '13:00:00', 'percentComplete': 54.0, 'percentCoverage': 54.0, 'datetimeFrom': {'utc': '2023-10-06T00:00:00Z', 'local': '2023-10-06T02:00:00+02:00'}, 'datetimeTo': {'utc': '2023-10-06T12:00:00Z', 'local': '2023-10-06T14:00:00+02:00'}}"
