"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/30/2020","AQS","170310001","1","2.7","ug/m3 LC","15","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"11/05/2020","AQS","170310001","1","10.7","ug/m3 LC","54","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"11/11/2020","AQS","170310001","1","4.6","ug/m3 LC","26","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"11/17/2020","AQS","170310001","1","5.4","ug/m3 LC","30","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"11/29/2020","AQS","170310001","1","8.7","ug/m3 LC","48","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"12/05/2020","AQS","170310001","1","9.7","ug/m3 LC","52","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"12/11/2020","AQS","170310001","1","21.5","ug/m3 LC","74","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"12/17/2020","AQS","170310001","1","12.5","ug/m3 LC","57","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"12/29/2020","AQS","170310001","1","4.5","ug/m3 LC","25","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"01/01/2020","AQS","170310001","3","7","ug/m3 LC","39","VILLAGE GARAGE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
