date,city,country,location,aqi,pm25,aqi_method,source_dataset,raw_row_count
2021-11-19,Houston,USA,"Houston, USA",42.67,8.7083,provided,USA EPA AQS,12
2021-11-19,Los Angeles,USA,"Los Angeles, USA",88.38,28.8875,provided,USA EPA AQS,16
2021-11-19,New York,USA,"New York, USA",20.78,3.7296,provided,USA EPA AQS,27
2021-11-19,Phoenix,USA,"Phoenix, USA",51.45,11.3,provided,USA EPA AQS,11
2021-11-19,San Francisco,USA,"San Francisco, USA",54.2,11.49,provided,USA EPA AQS,10
2021-11-20,Sao Paulo,Brazil,"Sao Paulo, Brazil",28.0,6.625,derived_from_pm25,Other Cities PM2.5,1
2021-11-20,Berlin,Germany,"Berlin, Germany",56.0,14.2575,derived_from_pm25,Other Cities PM2.5,1
2021-11-20,Bengaluru,India,"Bengaluru, India",47.0,,provided,India AQI Bulletins,1
2021-11-20,Delhi,India,"Delhi, India",374.0,,provided,India AQI Bulletins,1
2021-11-20,Mumbai,India,"Mumbai, India",102.0,,provided,India AQI Bulletins,1
2021-11-20,Boston,USA,"Boston, USA",18.67,3.3381,provided,USA EPA AQS,21
2021-11-20,Chicago,USA,"Chicago, USA",60.28,14.0724,provided,USA EPA AQS,29
2021-11-20,Houston,USA,"Houston, USA",54.08,11.5917,provided,USA EPA AQS,12
2021-11-20,Los Angeles,USA,"Los Angeles, USA",109.12,37.9,provided,USA EPA AQS,16
2021-11-20,New York,USA,"New York, USA",23.33,4.1926,provided,USA EPA AQS,27
2021-11-20,Phoenix,USA,"Phoenix, USA",58.5,14.6667,provided,USA EPA AQS,12
2021-11-20,San Francisco,USA,"San Francisco, USA",38.0,6.83,provided,USA EPA AQS,10
2021-11-21,Sao Paulo,Brazil,"Sao Paulo, Brazil",51.0,12.1214,derived_from_pm25,Other Cities PM2.5,1
2021-11-21,Berlin,Germany,"Berlin, Germany",32.0,7.6442,derived_from_pm25,Other Cities PM2.5,1
2021-11-21,Bengaluru,India,"Bengaluru, India",71.0,,provided,India AQI Bulletins,1
2021-11-21,Delhi,India,"Delhi, India",349.0,,provided,India AQI Bulletins,1
2021-11-21,Mumbai,India,"Mumbai, India",84.0,,provided,India AQI Bulletins,1
2021-11-21,Boston,USA,"Boston, USA",33.21,6.0458,provided,USA EPA AQS,24
2021-11-21,Chicago,USA,"Chicago, USA",62.24,15.1902,provided,USA EPA AQS,41
2021-11-21,Houston,USA,"Houston, USA",45.83,8.4417,provided,USA EPA AQS,12
2021-11-21,Los Angeles,USA,"Los Angeles, USA",50.0,12.1304,provided,USA EPA AQS,23
2021-11-21,New York,USA,"New York, USA",34.31,6.2222,provided,USA EPA AQS,36
2021-11-21,Phoenix,USA,"Phoenix, USA",49.94,10.9118,provided,USA EPA AQS,17
2021-11-21,San Francisco,USA,"San Francisco, USA",34.33,6.5083,provided,USA EPA AQS,12
2021-11-21,London,United Kingdom,"London, United Kingdom",18.0,4.3,derived_from_pm25,Other Cities PM2.5,1
2021-11-22,Sao Paulo,Brazil,"Sao Paulo, Brazil",56.0,14.6136,derived_from_pm25,Other Cities PM2.5,1
2021-11-22,Berlin,Germany,"Berlin, Germany",38.0,9.1583,derived_from_pm25,Other Cities PM2.5,1
2021-11-22,Bengaluru,India,"Bengaluru, India",62.0,,provided,India AQI Bulletins,1
2021-11-22,Delhi,India,"Delhi, India",311.0,,provided,India AQI Bulletins,1
2021-11-22,Mumbai,India,"Mumbai, India",66.0,,provided,India AQI Bulletins,1
2021-11-22,Boston,USA,"Boston, USA",23.29,4.1905,provided,USA EPA AQS,21
2021-11-22,Chicago,USA,"Chicago, USA",21.71,3.9179,provided,USA EPA AQS,28
2021-11-22,Houston,USA,"Houston, USA",59.1,13.52,provided,USA EPA AQS,10
2021-11-22,Los Angeles,USA,"Los Angeles, USA",35.81,6.5375,provided,USA EPA AQS,16
2021-11-22,New York,USA,"New York, USA",34.08,6.1462,provided,USA EPA AQS,26
2021-11-22,Phoenix,USA,"Phoenix, USA",37.45,7.3182,provided,USA EPA AQS,11
2021-11-22,San Francisco,USA,"San Francisco, USA",56.2,12.29,provided,USA EPA AQS,10
2021-11-22,London,United Kingdom,"London, United Kingdom",34.0,8.1364,derived_from_pm25,Other Cities PM2.5,1
2021-11-23,Sao Paulo,Brazil,"Sao Paulo, Brazil",67.0,19.5208,derived_from_pm25,Other Cities PM2.5,1
2021-11-23,Berlin,Germany,"Berlin, Germany",51.0,12.1158,derived_from_pm25,Other Cities PM2.5,1
2021-11-23,Bengaluru,India,"Bengaluru, India",65.0,,provided,India AQI Bulletins,1
2021-11-23,Delhi,India,"Delhi, India",290.0,,provided,India AQI Bulletins,1
2021-11-23,Mumbai,India,"Mumbai, India",76.0,,provided,India AQI Bulletins,1
2021-11-23,Boston,USA,"Boston, USA",12.81,2.319,provided,USA EPA AQS,21
2021-11-23,Chicago,USA,"Chicago, USA",37.93,6.825,provided,USA EPA AQS,28
2021-11-23,Houston,USA,"Houston, USA",53.45,11.8909,provided,USA EPA AQS,11
2021-11-23,Los Angeles,USA,"Los Angeles, USA",43.88,8.1562,provided,USA EPA AQS,16
2021-11-23,New York,USA,"New York, USA",19.3,3.4667,provided,USA EPA AQS,27
2021-11-23,Phoenix,USA,"Phoenix, USA",46.82,9.9364,provided,USA EPA AQS,11
2021-11-23,San Francisco,USA,"San Francisco, USA",55.6,12.31,provided,USA EPA AQS,10
2021-11-23,London,United Kingdom,"London, United Kingdom",67.0,19.9391,derived_from_pm25,Other Cities PM2.5,1
2021-11-24,Sao Paulo,Brazil,"Sao Paulo, Brazil",57.0,14.7917,derived_from_pm25,Other Cities PM2.5,1
2021-11-24,Berlin,Germany,"Berlin, Germany",64.0,18.4482,derived_from_pm25,Other Cities PM2.5,1
2021-11-24,Bengaluru,India,"Bengaluru, India",63.0,,provided,India AQI Bulletins,1
2021-11-24,Delhi,India,"Delhi, India",361.0,,provided,India AQI Bulletins,1
2021-11-24,Mumbai,India,"Mumbai, India",94.0,,provided,India AQI Bulletins,1
2021-11-24,Boston,USA,"Boston, USA",20.67,3.8583,provided,USA EPA AQS,24
2021-11-24,Chicago,USA,"Chicago, USA",40.3,7.3957,provided,USA EPA AQS,46
2021-11-24,Houston,USA,"Houston, USA",33.5,6.2083,provided,USA EPA AQS,12
2021-11-24,Los Angeles,USA,"Los Angeles, USA",48.93,9.863,provided,USA EPA AQS,27
2021-11-24,New York,USA,"New York, USA",27.51,4.9462,provided,USA EPA AQS,39
2021-11-24,Phoenix,USA,"Phoenix, USA",53.83,11.7,provided,USA EPA AQS,18
2021-11-24,San Francisco,USA,"San Francisco, USA",32.91,5.9273,provided,USA EPA AQS,11
2021-11-24,London,United Kingdom,"London, United Kingdom",72.0,22.0087,derived_from_pm25,Other Cities PM2.5,1
2021-11-25,Sao Paulo,Brazil,"Sao Paulo, Brazil",78.0,24.7731,derived_from_pm25,Other Cities PM2.5,1
2021-11-25,Berlin,Germany,"Berlin, Germany",59.0,15.7792,derived_from_pm25,Other Cities PM2.5,1
2021-11-25,Bengaluru,India,"Bengaluru, India",65.0,,provided,India AQI Bulletins,1
2021-11-25,Delhi,India,"Delhi, India",400.0,,provided,India AQI Bulletins,1
2021-11-25,Mumbai,India,"Mumbai, India",149.0,,provided,India AQI Bulletins,1
2021-11-25,Boston,USA,"Boston, USA",31.71,5.7571,provided,USA EPA AQS,21
2021-11-25,Chicago,USA,"Chicago, USA",47.07,8.7357,provided,USA EPA AQS,28
2021-11-25,Houston,USA,"Houston, USA",30.83,5.5333,provided,USA EPA AQS,12
2021-11-25,Los Angeles,USA,"Los Angeles, USA",43.69,9.2625,provided,USA EPA AQS,16
2021-11-25,New York,USA,"New York, USA",56.04,12.2154,provided,USA EPA AQS,26
2021-11-25,Phoenix,USA,"Phoenix, USA",24.67,4.525,provided,USA EPA AQS,12
2021-11-25,San Francisco,USA,"San Francisco, USA",62.0,14.98,provided,USA EPA AQS,10
2021-11-25,London,United Kingdom,"London, United Kingdom",40.0,9.5783,derived_from_pm25,Other Cities PM2.5,1
2021-11-26,Sao Paulo,Brazil,"Sao Paulo, Brazil",54.0,13.6823,derived_from_pm25,Other Cities PM2.5,1
2021-11-26,Berlin,Germany,"Berlin, Germany",52.0,12.7105,derived_from_pm25,Other Cities PM2.5,1
2021-11-26,Bengaluru,India,"Bengaluru, India",74.0,,provided,India AQI Bulletins,1
2021-11-26,Delhi,India,"Delhi, India",406.0,,provided,India AQI Bulletins,1
2021-11-26,Mumbai,India,"Mumbai, India",136.0,,provided,India AQI Bulletins,1
2021-11-26,Boston,USA,"Boston, USA",31.95,5.7571,provided,USA EPA AQS,21
2021-11-26,Chicago,USA,"Chicago, USA",22.46,4.0464,provided,USA EPA AQS,28
2021-11-26,Houston,USA,"Houston, USA",33.58,6.0417,provided,USA EPA AQS,12
2021-11-26,Los Angeles,USA,"Los Angeles, USA",45.88,9.9188,provided,USA EPA AQS,16
2021-11-26,New York,USA,"New York, USA",48.42,9.3462,provided,USA EPA AQS,26
2021-11-26,Phoenix,USA,"Phoenix, USA",37.33,7.1833,provided,USA EPA AQS,12
2021-11-26,San Francisco,USA,"San Francisco, USA",66.8,17.55,provided,USA EPA AQS,10
2021-11-26,London,United Kingdom,"London, United Kingdom",21.0,4.9909,derived_from_pm25,Other Cities PM2.5,1
2021-11-27,Sao Paulo,Brazil,"Sao Paulo, Brazil",44.0,10.4603,derived_from_pm25,Other Cities PM2.5,1
2021-11-27,Berlin,Germany,"Berlin, Germany",65.0,18.81,derived_from_pm25,Other Cities PM2.5,1
2021-11-27,Bengaluru,India,"Bengaluru, India",82.0,,provided,India AQI Bulletins,1
2021-11-27,Delhi,India,"Delhi, India",402.0,,provided,India AQI Bulletins,1
2021-11-27,Mumbai,India,"Mumbai, India",152.0,,provided,India AQI Bulletins,1
2021-11-27,Boston,USA,"Boston, USA",12.75,2.3,provided,USA EPA AQS,24
2021-11-27,Chicago,USA,"Chicago, USA",40.2,7.2775,provided,USA EPA AQS,40
2021-11-27,Houston,USA,"Houston, USA",57.54,13.0231,provided,USA EPA AQS,13
2021-11-27,Los Angeles,USA,"Los Angeles, USA",55.24,13.3476,provided,USA EPA AQS,21
2021-11-27,New York,USA,"New York, USA",18.51,3.3216,provided,USA EPA AQS,37
2021-11-27,Phoenix,USA,"Phoenix, USA",54.41,12.5706,provided,USA EPA AQS,17
2021-11-27,San Francisco,USA,"San Francisco, USA",55.82,12.1364,provided,USA EPA AQS,11
2021-11-27,London,United Kingdom,"London, United Kingdom",23.0,5.4409,derived_from_pm25,Other Cities PM2.5,1
2021-11-28,Sao Paulo,Brazil,"Sao Paulo, Brazil",63.0,17.8889,derived_from_pm25,Other Cities PM2.5,1
2021-11-28,Berlin,Germany,"Berlin, Germany",64.0,18.1112,derived_from_pm25,Other Cities PM2.5,1
2021-11-28,Bengaluru,India,"Bengaluru, India",74.0,,provided,India AQI Bulletins,1
2021-11-28,Delhi,India,"Delhi, India",405.0,,provided,India AQI Bulletins,1
2021-11-28,Mumbai,India,"Mumbai, India",145.0,,provided,India AQI Bulletins,1
2021-11-28,Boston,USA,"Boston, USA",25.81,4.6333,provided,USA EPA AQS,21
2021-11-28,Chicago,USA,"Chicago, USA",34.96,6.4143,provided,USA EPA AQS,28
2021-11-28,Houston,USA,"Houston, USA",45.33,8.45,provided,USA EPA AQS,12
2021-11-28,Los Angeles,USA,"Los Angeles, USA",66.73,17.9667,provided,USA EPA AQS,15
2021-11-28,New York,USA,"New York, USA",50.15,9.6852,provided,USA EPA AQS,27
2021-11-28,Phoenix,USA,"Phoenix, USA",56.42,13.6083,provided,USA EPA AQS,12
2021-11-28,San Francisco,USA,"San Francisco, USA",69.8,19.13,provided,USA EPA AQS,10
2021-11-29,Sao Paulo,Brazil,"Sao Paulo, Brazil",59.0,15.9306,derived_from_pm25,Other Cities PM2.5,1
2021-11-29,Berlin,Germany,"Berlin, Germany",43.0,10.323,derived_from_pm25,Other Cities PM2.5,1
2021-11-29,Bengaluru,India,"Bengaluru, India",55.0,,provided,India AQI Bulletins,1
2021-11-29,Delhi,India,"Delhi, India",389.0,,provided,India AQI Bulletins,1
2021-11-29,Mumbai,India,"Mumbai, India",120.0,,provided,India AQI Bulletins,1
2021-11-29,Boston,USA,"Boston, USA",32.57,5.8476,provided,USA EPA AQS,21
2021-11-29,Chicago,USA,"Chicago, USA",32.75,5.8964,provided,USA EPA AQS,28
2021-11-29,Houston,USA,"Houston, USA",59.64,14.0,provided,USA EPA AQS,11
2021-11-29,Los Angeles,USA,"Los Angeles, USA",68.33,18.9133,provided,USA EPA AQS,15
2021-11-29,New York,USA,"New York, USA",43.85,7.95,provided,USA EPA AQS,26
2021-11-29,Phoenix,USA,"Phoenix, USA",54.25,13.1083,provided,USA EPA AQS,12
2021-11-29,San Francisco,USA,"San Francisco, USA",65.5,16.86,provided,USA EPA AQS,10
2021-11-29,London,United Kingdom,"London, United Kingdom",56.0,14.613,derived_from_pm25,Other Cities PM2.5,1
2021-11-30,Sao Paulo,Brazil,"Sao Paulo, Brazil",40.0,9.5417,derived_from_pm25,Other Cities PM2.5,1
2021-11-30,Berlin,Germany,"Berlin, Germany",21.0,5.1188,derived_from_pm25,Other Cities PM2.5,1
2021-11-30,Bengaluru,India,"Bengaluru, India",54.0,,provided,India AQI Bulletins,1
2021-11-30,Delhi,India,"Delhi, India",328.0,,provided,India AQI Bulletins,1
2021-11-30,Mumbai,India,"Mumbai, India",150.0,,provided,India AQI Bulletins,1
2021-11-30,Boston,USA,"Boston, USA",27.0,4.844,provided,USA EPA AQS,25
2021-11-30,Chicago,USA,"Chicago, USA",48.3,9.1136,provided,USA EPA AQS,44
2021-11-30,Houston,USA,"Houston, USA",54.27,11.7867,provided,USA EPA AQS,15
2021-11-30,Los Angeles,USA,"Los Angeles, USA",81.44,26.0593,provided,USA EPA AQS,27
2021-11-30,New York,USA,"New York, USA",43.54,8.0128,provided,USA EPA AQS,39
2021-11-30,Phoenix,USA,"Phoenix, USA",51.16,11.0842,provided,USA EPA AQS,19
2021-11-30,San Francisco,USA,"San Francisco, USA",52.83,10.775,provided,USA EPA AQS,12
2021-11-30,London,United Kingdom,"London, United Kingdom",19.0,4.5826,derived_from_pm25,Other Cities PM2.5,1
2021-12-01,Sao Paulo,Brazil,"Sao Paulo, Brazil",55.0,13.7753,derived_from_pm25,Other Cities PM2.5,1
2021-12-01,Berlin,Germany,"Berlin, Germany",13.0,3.195,derived_from_pm25,Other Cities PM2.5,1
2021-12-01,Bengaluru,India,"Bengaluru, India",60.0,,provided,India AQI Bulletins,1
2021-12-01,Delhi,India,"Delhi, India",370.0,,provided,India AQI Bulletins,1
2021-12-01,Mumbai,India,"Mumbai, India",154.0,,provided,India AQI Bulletins,1
2021-12-01,Boston,USA,"Boston, USA",50.0,9.5857,provided,USA EPA AQS,21
2021-12-01,Chicago,USA,"Chicago, USA",59.87,13.79,provided,USA EPA AQS,30
2021-12-01,Houston,USA,"Houston, USA",49.18,10.8091,provided,USA EPA AQS,11
2021-12-01,Los Angeles,USA,"Los Angeles, USA",90.0,29.6062,provided,USA EPA AQS,16
2021-12-01,New York,USA,"New York, USA",50.85,9.7808,provided,USA EPA AQS,26
2021-12-01,Phoenix,USA,"Phoenix, USA",51.3,11.47,provided,USA EPA AQS,10
2021-12-01,San Francisco,USA,"San Francisco, USA",69.7,19.15,provided,USA EPA AQS,10
2021-12-01,London,United Kingdom,"London, United Kingdom",15.0,3.5182,derived_from_pm25,Other Cities PM2.5,1
2021-12-02,Sao Paulo,Brazil,"Sao Paulo, Brazil",57.0,14.8963,derived_from_pm25,Other Cities PM2.5,1
2021-12-02,Berlin,Germany,"Berlin, Germany",29.0,6.8688,derived_from_pm25,Other Cities PM2.5,1
2021-12-02,Bengaluru,India,"Bengaluru, India",86.0,,provided,India AQI Bulletins,1
2021-12-02,Delhi,India,"Delhi, India",429.0,,provided,India AQI Bulletins,1
2021-12-02,Mumbai,India,"Mumbai, India",78.0,,provided,India AQI Bulletins,1
2021-12-02,Boston,USA,"Boston, USA",50.5,9.5,provided,USA EPA AQS,20
2021-12-02,Chicago,USA,"Chicago, USA",31.25,5.6143,provided,USA EPA AQS,28
2021-12-02,Houston,USA,"Houston, USA",45.91,9.4455,provided,USA EPA AQS,11
2021-12-02,Los Angeles,USA,"Los Angeles, USA",91.0,30.1188,provided,USA EPA AQS,16
2021-12-02,New York,USA,"New York, USA",55.4,11.62,provided,USA EPA AQS,25
2021-12-02,Phoenix,USA,"Phoenix, USA",53.3,12.47,provided,USA EPA AQS,10
2021-12-02,San Francisco,USA,"San Francisco, USA",74.56,21.7333,provided,USA EPA AQS,9
2021-12-02,London,United Kingdom,"London, United Kingdom",31.0,7.3636,derived_from_pm25,Other Cities PM2.5,1
2021-12-03,Sao Paulo,Brazil,"Sao Paulo, Brazil",39.0,9.3899,derived_from_pm25,Other Cities PM2.5,1
2021-12-03,Berlin,Germany,"Berlin, Germany",44.0,10.5575,derived_from_pm25,Other Cities PM2.5,1
2021-12-03,Bengaluru,India,"Bengaluru, India",98.0,,provided,India AQI Bulletins,1
2021-12-03,Delhi,India,"Delhi, India",346.0,,provided,India AQI Bulletins,1
2021-12-03,Mumbai,India,"Mumbai, India",93.0,,provided,India AQI Bulletins,1
2021-12-03,Boston,USA,"Boston, USA",13.12,2.3625,provided,USA EPA AQS,24
2021-12-03,Chicago,USA,"Chicago, USA",42.23,7.6923,provided,USA EPA AQS,39
2021-12-03,Houston,USA,"Houston, USA",31.0,5.575,provided,USA EPA AQS,12
2021-12-03,Los Angeles,USA,"Los Angeles, USA",112.57,40.1905,provided,USA EPA AQS,21
2021-12-03,New York,USA,"New York, USA",22.39,4.0306,provided,USA EPA AQS,36
2021-12-03,Phoenix,USA,"Phoenix, USA",55.93,13.2333,provided,USA EPA AQS,15
2021-12-03,San Francisco,USA,"San Francisco, USA",66.55,17.8545,provided,USA EPA AQS,11
2021-12-03,London,United Kingdom,"London, United Kingdom",39.0,9.35,derived_from_pm25,Other Cities PM2.5,1
2021-12-04,Sao Paulo,Brazil,"Sao Paulo, Brazil",45.0,10.8229,derived_from_pm25,Other Cities PM2.5,1
2021-12-04,Berlin,Germany,"Berlin, Germany",66.0,19.3225,derived_from_pm25,Other Cities PM2.5,1
2021-12-04,Bengaluru,India,"Bengaluru, India",95.0,,provided,India AQI Bulletins,1
2021-12-04,Delhi,India,"Delhi, India",362.0,,provided,India AQI Bulletins,1
2021-12-04,Mumbai,India,"Mumbai, India",116.0,,provided,India AQI Bulletins,1
2021-12-04,Boston,USA,"Boston, USA",31.29,5.6381,provided,USA EPA AQS,21
2021-12-04,Chicago,USA,"Chicago, USA",48.03,9.28,provided,USA EPA AQS,30
2021-12-04,Houston,USA,"Houston, USA",30.09,5.5,provided,USA EPA AQS,11
2021-12-04,Los Angeles,USA,"Los Angeles, USA",97.56,32.95,provided,USA EPA AQS,16
2021-12-04,New York,USA,"New York, USA",44.14,8.0464,provided,USA EPA AQS,28
2021-12-04,Phoenix,USA,"Phoenix, USA",62.0,16.83,provided,USA EPA AQS,10
2021-12-04,San Francisco,USA,"San Francisco, USA",55.22,11.7222,provided,USA EPA AQS,9
2021-12-04,London,United Kingdom,"London, United Kingdom",36.0,8.5636,derived_from_pm25,Other Cities PM2.5,1
2021-12-05,Sao Paulo,Brazil,"Sao Paulo, Brazil",52.0,12.4583,derived_from_pm25,Other Cities PM2.5,1
2021-12-05,Berlin,Germany,"Berlin, Germany",82.0,26.7775,derived_from_pm25,Other Cities PM2.5,1
2021-12-05,Bengaluru,India,"Bengaluru, India",86.0,,provided,India AQI Bulletins,1
2021-12-05,Delhi,India,"Delhi, India",305.0,,provided,India AQI Bulletins,1
2021-12-05,Mumbai,India,"Mumbai, India",109.0,,provided,India AQI Bulletins,1
2021-12-05,Boston,USA,"Boston, USA",29.38,5.281,provided,USA EPA AQS,21
2021-12-05,Chicago,USA,"Chicago, USA",44.7,8.3222,provided,USA EPA AQS,27
2021-12-05,Houston,USA,"Houston, USA",22.09,3.9727,provided,USA EPA AQS,11
2021-12-05,Los Angeles,USA,"Los Angeles, USA",99.19,33.8938,provided,USA EPA AQS,16
2021-12-05,New York,USA,"New York, USA",40.89,7.5704,provided,USA EPA AQS,27
2021-12-05,Phoenix,USA,"Phoenix, USA",63.8,17.65,provided,USA EPA AQS,10
2021-12-05,San Francisco,USA,"San Francisco, USA",59.67,13.7222,provided,USA EPA AQS,9
2021-12-05,London,United Kingdom,"London, United Kingdom",16.0,3.7864,derived_from_pm25,Other Cities PM2.5,1
2021-12-06,Sao Paulo,Brazil,"Sao Paulo, Brazil",38.0,9.1827,derived_from_pm25,Other Cities PM2.5,1
2021-12-06,Berlin,Germany,"Berlin, Germany",67.0,19.4917,derived_from_pm25,Other Cities PM2.5,1
2021-12-06,Bengaluru,India,"Bengaluru, India",86.0,,provided,India AQI Bulletins,1
2021-12-06,Delhi,India,"Delhi, India",322.0,,provided,India AQI Bulletins,1
2021-12-06,Mumbai,India,"Mumbai, India",95.0,,provided,India AQI Bulletins,1
2021-12-06,Boston,USA,"Boston, USA",49.6,9.196,provided,USA EPA AQS,25
2021-12-06,Chicago,USA,"Chicago, USA",27.04,4.8622,provided,USA EPA AQS,45
2021-12-06,Houston,USA,"Houston, USA",35.0,6.3154,provided,USA EPA AQS,13
2021-12-06,Los Angeles,USA,"Los Angeles, USA",96.48,33.0519,provided,USA EPA AQS,27
2021-12-06,New York,USA,"New York, USA",54.62,11.1897,provided,USA EPA AQS,39
2021-12-06,Phoenix,USA,"Phoenix, USA",56.75,13.45,provided,USA EPA AQS,16
2021-12-06,San Francisco,USA,"San Francisco, USA",66.5,18.13,provided,USA EPA AQS,10
2021-12-06,London,United Kingdom,"London, United Kingdom",34.0,8.1,derived_from_pm25,Other Cities PM2.5,1
2021-12-07,Sao Paulo,Brazil,"Sao Paulo, Brazil",24.0,5.7254,derived_from_pm25,Other Cities PM2.5,1
2021-12-07,Berlin,Germany,"Berlin, Germany",79.0,25.29,derived_from_pm25,Other Cities PM2.5,1
2021-12-07,Bengaluru,India,"Bengaluru, India",113.0,,provided,India AQI Bulletins,1
2021-12-07,Delhi,India,"Delhi, India",255.0,,provided,India AQI Bulletins,1
2021-12-07,Mumbai,India,"Mumbai, India",218.0,,provided,India AQI Bulletins,1
2021-12-07,Boston,USA,"Boston, USA",16.38,2.9333,provided,USA EPA AQS,21
2021-12-07,Chicago,USA,"Chicago, USA",23.36,4.1929,provided,USA EPA AQS,28
2021-12-07,Houston,USA,"Houston, USA",49.82,9.5818,provided,USA EPA AQS,11
2021-12-07,Los Angeles,USA,"Los Angeles, USA",69.4,19.38,provided,USA EPA AQS,15
2021-12-07,New York,USA,"New York, USA",33.81,6.1111,provided,USA EPA AQS,27
2021-12-07,Phoenix,USA,"Phoenix, USA",50.0,10.67,provided,USA EPA AQS,10
2021-12-07,San Francisco,USA,"San Francisco, USA",58.4,13.14,provided,USA EPA AQS,10
2021-12-07,London,United Kingdom,"London, United Kingdom",22.0,5.1778,derived_from_pm25,Other Cities PM2.5,1
2021-12-08,Sao Paulo,Brazil,"Sao Paulo, Brazil",27.0,6.4867,derived_from_pm25,Other Cities PM2.5,1
2021-12-08,Berlin,Germany,"Berlin, Germany",85.0,28.2812,derived_from_pm25,Other Cities PM2.5,1
2021-12-08,Bengaluru,India,"Bengaluru, India",81.0,,provided,India AQI Bulletins,1
2021-12-08,Delhi,India,"Delhi, India",237.0,,provided,India AQI Bulletins,1
2021-12-08,Mumbai,India,"Mumbai, India",216.0,,provided,India AQI Bulletins,1
2021-12-08,Boston,USA,"Boston, USA",29.05,5.2238,provided,USA EPA AQS,21
2021-12-08,Chicago,USA,"Chicago, USA",53.42,10.7308,provided,USA EPA AQS,26
2021-12-08,Houston,USA,"Houston, USA",69.27,18.9636,provided,USA EPA AQS,11
2021-12-08,Los Angeles,USA,"Los Angeles, USA",66.27,17.8067,provided,USA EPA AQS,15
2021-12-08,New York,USA,"New York, USA",47.82,9.1857,provided,USA EPA AQS,28
2021-12-08,Phoenix,USA,"Phoenix, USA",47.9,9.87,provided,USA EPA AQS,10
2021-12-08,San Francisco,USA,"San Francisco, USA",32.1,5.92,provided,USA EPA AQS,10
2021-12-08,London,United Kingdom,"London, United Kingdom",28.0,6.8182,derived_from_pm25,Other Cities PM2.5,1
2021-12-09,Sao Paulo,Brazil,"Sao Paulo, Brazil",27.0,6.5818,derived_from_pm25,Other Cities PM2.5,1
2021-12-09,Berlin,Germany,"Berlin, Germany",106.0,37.6594,derived_from_pm25,Other Cities PM2.5,1
2021-12-09,Bengaluru,India,"Bengaluru, India",66.0,,provided,India AQI Bulletins,1
2021-12-09,Delhi,India,"Delhi, India",289.0,,provided,India AQI Bulletins,1
2021-12-09,Mumbai,India,"Mumbai, India",211.0,,provided,India AQI Bulletins,1
2021-12-09,Boston,USA,"Boston, USA",31.22,5.6217,provided,USA EPA AQS,23
2021-12-09,Chicago,USA,"Chicago, USA",59.18,13.5075,provided,USA EPA AQS,40
2021-12-09,Houston,USA,"Houston, USA",51.75,10.5417,provided,USA EPA AQS,12
2021-12-09,Los Angeles,USA,"Los Angeles, USA",33.77,6.4864,provided,USA EPA AQS,22
2021-12-09,New York,USA,"New York, USA",49.11,9.3946,provided,USA EPA AQS,37
2021-12-09,Phoenix,USA,"Phoenix, USA",40.06,7.4125,provided,USA EPA AQS,16
2021-12-09,San Francisco,USA,"San Francisco, USA",29.73,5.3727,provided,USA EPA AQS,11
2021-12-09,London,United Kingdom,"London, United Kingdom",29.0,6.887,derived_from_pm25,Other Cities PM2.5,1
2021-12-10,Sao Paulo,Brazil,"Sao Paulo, Brazil",42.0,9.9643,derived_from_pm25,Other Cities PM2.5,1
2021-12-10,Berlin,Germany,"Berlin, Germany",71.0,21.515,derived_from_pm25,Other Cities PM2.5,1
2021-12-10,Bengaluru,India,"Bengaluru, India",51.0,,provided,India AQI Bulletins,1
2021-12-10,Delhi,India,"Delhi, India",314.0,,provided,India AQI Bulletins,1
2021-12-10,Mumbai,India,"Mumbai, India",193.0,,provided,India AQI Bulletins,1
2021-12-10,Boston,USA,"Boston, USA",50.14,9.5571,provided,USA EPA AQS,21
2021-12-10,Chicago,USA,"Chicago, USA",61.04,14.4464,provided,USA EPA AQS,28
2021-12-10,Houston,USA,"Houston, USA",51.91,10.1909,provided,USA EPA AQS,11
2021-12-10,Los Angeles,USA,"Los Angeles, USA",50.79,10.3714,provided,USA EPA AQS,14
2021-12-10,New York,USA,"New York, USA",59.7,13.7778,provided,USA EPA AQS,27
2021-12-10,Phoenix,USA,"Phoenix, USA",23.33,4.1833,provided,USA EPA AQS,12
2021-12-10,San Francisco,USA,"San Francisco, USA",36.5,6.56,provided,USA EPA AQS,10
2021-12-10,London,United Kingdom,"London, United Kingdom",24.0,5.7364,derived_from_pm25,Other Cities PM2.5,1
2021-12-11,Sao Paulo,Brazil,"Sao Paulo, Brazil",56.0,14.5417,derived_from_pm25,Other Cities PM2.5,1
2021-12-11,Berlin,Germany,"Berlin, Germany",78.0,24.8875,derived_from_pm25,Other Cities PM2.5,1
2021-12-11,Bengaluru,India,"Bengaluru, India",61.0,,provided,India AQI Bulletins,1
2021-12-11,Delhi,India,"Delhi, India",281.0,,provided,India AQI Bulletins,1
2021-12-11,Mumbai,India,"Mumbai, India",173.0,,provided,India AQI Bulletins,1
2021-12-11,Boston,USA,"Boston, USA",57.57,12.6381,provided,USA EPA AQS,21
2021-12-11,Chicago,USA,"Chicago, USA",23.3,4.2074,provided,USA EPA AQS,27
2021-12-11,Houston,USA,"Houston, USA",28.17,5.075,provided,USA EPA AQS,12
2021-12-11,Los Angeles,USA,"Los Angeles, USA",54.13,11.9667,provided,USA EPA AQS,15
